,nflverse_game_id,old_game_id,play_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type
316,2022_01_NO_ATL,2022091100,3526,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,16.16,2.636,False,GO,MAN_COVERAGE,COVER_1
317,2022_01_NO_ATL,2022091100,3554,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",6.0,-4.59,2.268,True,SCREEN,MAN_COVERAGE,COVER_1
318,2022_01_NO_ATL,2022091100,3578,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,17.26,3.036,True,IN,ZONE_COVERAGE,COVER_3
320,2022_01_NO_ATL,2022091100,3647,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,15.47,3.136,False,OUT,ZONE_COVERAGE,COVER_6
321,2022_01_NO_ATL,2022091100,3671,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,9.36,1.936,False,GO,MAN_COVERAGE,COVER_1
338,2022_01_NO_ATL,2022091100,4032,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,36.11,3.403,True,GO,MAN_COVERAGE,2_MAN
340,2022_01_NO_ATL,2022091100,4102,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",6.0,15.17,2.57,False,IN,MAN_COVERAGE,COVER_1
344,2022_01_NO_ATL,2022091100,4187,ATL,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 2 LB, 6 DB",4.0,21.62,2.736,False,POST,ZONE_COVERAGE,COVER_4
345,2022_01_NO_ATL,2022091100,4210,ATL,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 2 LB, 6 DB",4.0,10.46,2.836,False,IN,ZONE_COVERAGE,COVER_4
347,2022_01_NO_ATL,2022091100,4266,ATL,SHOTGUN,"2 RB, 1 TE, 2 WR",4.0,"3 DL, 2 LB, 6 DB",4.0,3.86,1.402,False,HITCH,ZONE_COVERAGE,COVER_4
349,2022_01_NO_ATL,2022091100,4307,ATL,EMPTY,"1 RB, 1 TE, 3 WR",3.0,"3 DL, 1 LB, 7 DB",3.0,2.34,2.068,False,SLANT,ZONE_COVERAGE,COVER_2
355,2022_01_CLE_CAR,2022091101,63,CAR,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,4.78,1.669,False,OUT,ZONE_COVERAGE,COVER_3
356,2022_01_CLE_CAR,2022091101,85,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-6.05,1.502,False,SCREEN,MAN_COVERAGE,COVER_1
357,2022_01_CLE_CAR,2022091101,109,CAR,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,-3.15,1.268,False,SCREEN,ZONE_COVERAGE,COVER_3
360,2022_01_CLE_CAR,2022091101,184,CLE,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,2.47,2.069,False,FLAT,MAN_COVERAGE,COVER_1
364,2022_01_CLE_CAR,2022091101,272,CLE,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,5.13,2.068,False,SLANT,MAN_COVERAGE,COVER_1
366,2022_01_CLE_CAR,2022091101,317,CLE,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,23.76,2.536,False,GO,MAN_COVERAGE,COVER_1
367,2022_01_CLE_CAR,2022091101,339,CLE,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,4.21,1.835,False,OUT,MAN_COVERAGE,COVER_1
375,2022_01_CLE_CAR,2022091101,542,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,15.68,3.403,False,HITCH,ZONE_COVERAGE,COVER_3
380,2022_01_CLE_CAR,2022091101,662,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",2.0,-2.88,1.135,False,SCREEN,MAN_COVERAGE,COVER_1
382,2022_01_CLE_CAR,2022091101,708,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,17.23,2.97,False,OUT,ZONE_COVERAGE,COVER_2
384,2022_01_CLE_CAR,2022091101,748,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,4.62,1.635,False,OUT,MAN_COVERAGE,COVER_1
385,2022_01_CLE_CAR,2022091101,772,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,10.39,4.171,False,CROSS,MAN_COVERAGE,COVER_1
388,2022_01_CLE_CAR,2022091101,850,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,3.66,1.835,False,OUT,ZONE_COVERAGE,COVER_3
391,2022_01_CLE_CAR,2022091101,934,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,15.68,2.902,False,OUT,ZONE_COVERAGE,COVER_3
394,2022_01_CLE_CAR,2022091101,1014,CLE,EMPTY,"1 RB, 3 TE, 1 WR",4.0,"4 DL, 3 LB, 4 DB",3.0,6.08,1.769,False,SLANT,ZONE_COVERAGE,COVER_6
395,2022_01_CLE_CAR,2022091101,1036,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB",4.0,10.89,3.737,True,HITCH,MAN_COVERAGE,COVER_1
397,2022_01_CLE_CAR,2022091101,1077,CAR,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,7.88,2.035,False,OUT,ZONE_COVERAGE,COVER_3
399,2022_01_CLE_CAR,2022091101,1122,CAR,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,12.73,3.237,False,HITCH,ZONE_COVERAGE,COVER_4
400,2022_01_CLE_CAR,2022091101,1144,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,6.25,2.035,False,HITCH,ZONE_COVERAGE,COVER_6
401,2022_01_CLE_CAR,2022091101,1166,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",5.0,10.01,2.236,False,SLANT,ZONE_COVERAGE,COVER_4
405,2022_01_CLE_CAR,2022091101,1276,CLE,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",11.0,"6 DL, 4 LB, 1 DB",6.0,1.77,2.136,False,FLAT,MAN_COVERAGE,COVER_0
410,2022_01_CLE_CAR,2022091101,1384,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB",4.0,-0.239999999999995,2.836,False,CROSS,ZONE_COVERAGE,COVER_6
413,2022_01_CLE_CAR,2022091101,1468,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,10.89,3.003,False,HITCH,ZONE_COVERAGE,COVER_4
414,2022_01_CLE_CAR,2022091101,1492,CLE,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",5.0,13.33,3.103,True,CROSS,MAN_COVERAGE,COVER_1
416,2022_01_CLE_CAR,2022091101,1537,CLE,PISTOL,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 2 LB, 5 DB",6.0,28.05,4.505,False,GO,MAN_COVERAGE,COVER_1
422,2022_01_CLE_CAR,2022091101,1669,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,7.78,4.938,True,IN,MAN_COVERAGE,COVER_1
423,2022_01_CLE_CAR,2022091101,1691,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-1.49,1.635,False,FLAT,ZONE_COVERAGE,COVER_6
424,2022_01_CLE_CAR,2022091101,1720,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB",6.0,11.95,2.736,True,CROSS,MAN_COVERAGE,COVER_1
425,2022_01_CLE_CAR,2022091101,1744,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,18.58,2.035,False,GO,ZONE_COVERAGE,COVER_3
427,2022_01_CLE_CAR,2022091101,1785,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 2 LB, 5 DB",5.0,-1.26,1.635,False,FLAT,MAN_COVERAGE,COVER_0
432,2022_01_CLE_CAR,2022091101,1879,CLE,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,4.7,3.904,False,CROSS,ZONE_COVERAGE,COVER_3
435,2022_01_CLE_CAR,2022091101,1945,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,-2.73,2.369,True,FLAT,MAN_COVERAGE,COVER_1
441,2022_01_CLE_CAR,2022091101,2089,CLE,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,17.9,2.536,False,CORNER,ZONE_COVERAGE,COVER_4
446,2022_01_CLE_CAR,2022091101,2199,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,0.680000000000007,3.57,True,FLAT,ZONE_COVERAGE,COVER_4
451,2022_01_CLE_CAR,2022091101,2298,CLE,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,11.14,3.17,True,CROSS,ZONE_COVERAGE,COVER_3
453,2022_01_CLE_CAR,2022091101,2341,CLE,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,9.94,2.57,False,HITCH,ZONE_COVERAGE,COVER_2
456,2022_01_CLE_CAR,2022091101,2407,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-1.37,3.803,False,FLAT,ZONE_COVERAGE,COVER_3
463,2022_01_CLE_CAR,2022091101,2566,CLE,EMPTY,"1 RB, 2 TE, 2 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,10.5,2.302,False,HITCH,ZONE_COVERAGE,COVER_4
473,2022_01_CLE_CAR,2022091101,2810,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,4.91,1.669,False,OUT,ZONE_COVERAGE,COVER_4
474,2022_01_CLE_CAR,2022091101,2832,CLE,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",3.0,2.41,2.536,False,FLAT,ZONE_COVERAGE,COVER_3
479,2022_01_CLE_CAR,2022091101,2951,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,-0.0499999999999972,1.702,False,FLAT,MAN_COVERAGE,COVER_1
481,2022_01_CLE_CAR,2022091101,3006,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,13.63,2.885,True,HITCH,ZONE_COVERAGE,COVER_3
485,2022_01_CLE_CAR,2022091101,3101,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",2.0,0.519999999999996,1.668,False,FLAT,ZONE_COVERAGE,COVER_3
487,2022_01_CLE_CAR,2022091101,3146,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",6.0,1.34999999999999,5.005,True,SLANT,MAN_COVERAGE,COVER_1
493,2022_01_CLE_CAR,2022091101,3263,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 3 LB, 4 DB",5.0,13.12,5.439,True,HITCH,ZONE_COVERAGE,COVER_3
502,2022_01_CLE_CAR,2022091101,3454,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,45.77,3.768,False,POST,ZONE_COVERAGE,COVER_4
506,2022_01_CLE_CAR,2022091101,3545,CLE,SHOTGUN,"1 RB, 3 TE, 1 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,5.56999999999999,2.202,False,HITCH,ZONE_COVERAGE,COVER_4
508,2022_01_CLE_CAR,2022091101,3591,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",5.0,4.01000000000001,3.137,False,SLANT,MAN_COVERAGE,COVER_1
513,2022_01_CLE_CAR,2022091101,3707,CLE,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",8.0,"4 DL, 2 LB, 5 DB",4.0,-7.40000000000001,2.002,False,FLAT,MAN_COVERAGE,COVER_1
515,2022_01_CLE_CAR,2022091101,3750,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,4.34,3.501,False,OUT,ZONE_COVERAGE,COVER_3
517,2022_01_CLE_CAR,2022091101,3789,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,10.32,2.068,False,SLANT,ZONE_COVERAGE,COVER_3
520,2022_01_CLE_CAR,2022091101,3862,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,-6.33,1.702,True,FLAT,ZONE_COVERAGE,COVER_3
530,2022_01_CLE_CAR,2022091101,4068,CLE,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,-2.16,3.204,True,FLAT,ZONE_COVERAGE,COVER_4
531,2022_01_CLE_CAR,2022091101,4104,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,13.78,3.07,True,POST,ZONE_COVERAGE,COVER_4
533,2022_01_CLE_CAR,2022091101,4150,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",6.0,4.72,2.402,False,HITCH,ZONE_COVERAGE,COVER_4
537,2022_01_CLE_CAR,2022091101,4242,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,"3 DL, 2 LB, 6 DB",3.0,0.299999999999997,2.135,False,ANGLE,ZONE_COVERAGE,COVER_3
541,2022_01_SF_CHI,2022091102,64,CHI,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,-0.5,2.736,True,FLAT,ZONE_COVERAGE,COVER_4
547,2022_01_SF_CHI,2022091102,189,SF,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-3.86,1.001,False,CROSS,ZONE_COVERAGE,COVER_2
549,2022_01_SF_CHI,2022091102,239,SF,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,16.99,3.404,False,CROSS,ZONE_COVERAGE,COVER_3
554,2022_01_SF_CHI,2022091102,364,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-3.98,2.936,True,SCREEN,ZONE_COVERAGE,COVER_3
555,2022_01_SF_CHI,2022091102,388,CHI,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",3.0,3.26000000000001,4.17,False,CROSS,ZONE_COVERAGE,COVER_3
557,2022_01_SF_CHI,2022091102,488,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,17.94,3.237,True,HITCH,ZONE_COVERAGE,COVER_3
560,2022_01_SF_CHI,2022091102,552,SF,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,23.1,3.718,True,CROSS,ZONE_COVERAGE,COVER_3
568,2022_01_SF_CHI,2022091102,756,CHI,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,-1.65000000000001,2.836,True,SCREEN,ZONE_COVERAGE,COVER_3
576,2022_01_SF_CHI,2022091102,942,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,8.78,3.136,True,SLANT,MAN_COVERAGE,COVER_1
584,2022_01_SF_CHI,2022091102,1133,SF,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,19.05,3.771,False,CROSS,ZONE_COVERAGE,COVER_3
596,2022_01_SF_CHI,2022091102,1384,CHI,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,6.97,2.102,False,OUT,ZONE_COVERAGE,COVER_3
597,2022_01_SF_CHI,2022091102,1406,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,-4.08,2.536,True,SCREEN,ZONE_COVERAGE,COVER_3
605,2022_01_SF_CHI,2022091102,1609,SF,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,-3.63,1.268,False,SCREEN,ZONE_COVERAGE,COVER_3
606,2022_01_SF_CHI,2022091102,1631,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,4.67,2.57,False,ANGLE,ZONE_COVERAGE,COVER_2
613,2022_01_SF_CHI,2022091102,1815,CHI,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,-4.21,1.402,False,SCREEN,ZONE_COVERAGE,COVER_3
621,2022_01_SF_CHI,2022091102,1992,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,34.91,2.803,False,GO,ZONE_COVERAGE,COVER_3
626,2022_01_SF_CHI,2022091102,2103,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-3.24,4.905,True,FLAT,ZONE_COVERAGE,COVER_3
627,2022_01_SF_CHI,2022091102,2132,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 3 LB, 5 DB",4.0,4.88,3.237,False,SLANT,ZONE_COVERAGE,COVER_2
629,2022_01_SF_CHI,2022091102,2173,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,"2 DL, 3 LB, 6 DB",2.0,-4.56,1.501,False,SCREEN,ZONE_COVERAGE,PREVENT
633,2022_01_SF_CHI,2022091102,2259,SF,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-7.73,3.136,True,FLAT,ZONE_COVERAGE,COVER_3
635,2022_01_SF_CHI,2022091102,2302,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,30.21,2.669,False,GO,ZONE_COVERAGE,COVER_3
646,2022_01_SF_CHI,2022091102,2532,CHI,SHOTGUN,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,1.1,3.637,True,ANGLE,ZONE_COVERAGE,COVER_3
648,2022_01_SF_CHI,2022091102,2596,CHI,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,9.79000000000001,3.537,False,HITCH,MAN_COVERAGE,COVER_1
650,2022_01_SF_CHI,2022091102,2639,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,20.85,7.92,True,HITCH,ZONE_COVERAGE,COVER_3
656,2022_01_SF_CHI,2022091102,2759,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,6.09,2.936,False,IN,ZONE_COVERAGE,COVER_3
662,2022_01_SF_CHI,2022091102,2894,CHI,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,20.1,3.137,False,GO,ZONE_COVERAGE,COVER_6
663,2022_01_SF_CHI,2022091102,2923,CHI,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",6.0,25.92,5.338,True,CORNER,MAN_COVERAGE,COVER_1
670,2022_01_SF_CHI,2022091102,3096,CHI,SHOTGUN,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,24.71,2.436,False,GO,ZONE_COVERAGE,COVER_3
671,2022_01_SF_CHI,2022091102,3119,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-1.28,1.535,False,SCREEN,ZONE_COVERAGE,COVER_6
672,2022_01_SF_CHI,2022091102,3148,CHI,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,19.78,3.371,True,CORNER,MAN_COVERAGE,COVER_1
680,2022_01_SF_CHI,2022091102,3336,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",3.0,10.88,3.304,True,HITCH,ZONE_COVERAGE,COVER_2
683,2022_01_SF_CHI,2022091102,3402,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",3.0,7.67,2.469,False,SLANT,MAN_COVERAGE,COVER_1
691,2022_01_SF_CHI,2022091102,3594,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,13.43,3.203,False,POST,ZONE_COVERAGE,COVER_3
692,2022_01_SF_CHI,2022091102,3628,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,7.98,2.336,False,SLANT,ZONE_COVERAGE,COVER_3
694,2022_01_SF_CHI,2022091102,3673,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,16.74,3.15,False,POST,ZONE_COVERAGE,COVER_2
695,2022_01_SF_CHI,2022091102,3695,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-1.41,1.368,False,SCREEN,ZONE_COVERAGE,COVER_3
698,2022_01_SF_CHI,2022091102,3783,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,11.6,2.703,False,HITCH,ZONE_COVERAGE,COVER_2
700,2022_01_SF_CHI,2022091102,3828,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,4.76,2.369,True,OUT,ZONE_COVERAGE,COVER_3
701,2022_01_SF_CHI,2022091102,3859,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 3 LB, 5 DB",4.0,-4.61,2.369,True,SCREEN,ZONE_COVERAGE,COVER_3
702,2022_01_SF_CHI,2022091102,3899,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,12.27,2.77,True,IN,ZONE_COVERAGE,COVER_2
703,2022_01_SF_CHI,2022091102,3921,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,5.51,3.67,False,FLAT,ZONE_COVERAGE,COVER_2
711,2022_01_SF_CHI,2022091102,4080,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-2.54,2.436,False,FLAT,ZONE_COVERAGE,COVER_2
715,2022_01_SF_CHI,2022091102,4166,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 3 LB, 5 DB",3.0,20.96,5.473,False,POST,ZONE_COVERAGE,COVER_2
722,2022_01_PIT_CIN,2022091103,58,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",3.0,-0.450000000000003,2.135,False,CROSS,ZONE_COVERAGE,COVER_4
723,2022_01_PIT_CIN,2022091103,82,PIT,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,4.59,2.97,False,OUT,ZONE_COVERAGE,COVER_3
724,2022_01_PIT_CIN,2022091103,111,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,0.600000000000001,2.503,False,HITCH,MAN_COVERAGE,COVER_1
727,2022_01_PIT_CIN,2022091103,195,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,16.23,3.003,False,OUT,ZONE_COVERAGE,COVER_2
732,2022_01_PIT_CIN,2022091103,295,CIN,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,3.03,2.302,False,OUT,ZONE_COVERAGE,COVER_6
734,2022_01_PIT_CIN,2022091103,340,CIN,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,2.37,3.304,False,SCREEN,ZONE_COVERAGE,COVER_2
735,2022_01_PIT_CIN,2022091103,364,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,10.52,2.169,True,POST,MAN_COVERAGE,COVER_1
736,2022_01_PIT_CIN,2022091103,388,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,-4.39,2.053,False,SCREEN,ZONE_COVERAGE,COVER_2
737,2022_01_PIT_CIN,2022091103,412,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,-0.130000000000003,1.927,False,FLAT,ZONE_COVERAGE,COVER_6
743,2022_01_PIT_CIN,2022091103,541,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB",4.0,32.8,2.653,False,GO,MAN_COVERAGE,COVER_1
750,2022_01_PIT_CIN,2022091103,719,PIT,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",6.0,15.98,4.076,False,GO,ZONE_COVERAGE,COVER_3
753,2022_01_PIT_CIN,2022091103,796,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,3.56,3.079,True,OUT,MAN_COVERAGE,COVER_1
756,2022_01_PIT_CIN,2022091103,852,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",3.0,-1.19,1.201,False,SCREEN,ZONE_COVERAGE,COVER_3
758,2022_01_PIT_CIN,2022091103,902,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-1.68000000000001,2.651,False,FLAT,ZONE_COVERAGE,COVER_2
759,2022_01_PIT_CIN,2022091103,926,CIN,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 4 LB, 5 DB",4.0,6.06,2.236,False,OUT,ZONE_COVERAGE,COVER_6
